-2.358575790511991677e-01 -1.104549825069563312e-01 -1.782069034974201049e-01 9.080590478481054273e-02 2.292886864659364199e-01 -5.313982044553624551e-01 -5.415494378018209654e-01 -8.926772140890404383e-01 9.737196568113078987e-01 -2.418192846596060874e-01 9.205498256867730156e-01 -5.862009152861034078e-01 8.048117403292488481e-01 -8.687351117614606766e-01 -3.906253975344102236e-01 9.724844899295790324e-01 8.340122298918477561e-01 9.435089752303336130e-01 -9.667209082171247525e-01
-2.359055946668142112e-01 -1.094496911612739126e-01 -1.731820684677388145e-01 9.525084615024415058e-02 2.472118722331543283e-01 -5.271992068992538139e-01 -5.242407058348714788e-01 -8.807927700419037054e-01 9.720903732544613485e-01 -2.248309632677606973e-01 9.227526422359276781e-01 -5.893039643500526115e-01 8.000063168862064922e-01 -8.848731361292552222e-01 -3.663303765396040412e-01 9.653773396307222532e-01 8.345217795821342488e-01 9.480835727636400811e-01 -9.638781474066674404e-01
-2.035919851593168128e-01 -9.200816194342710530e-02 -1.852556887153346821e-01 7.135835842176833921e-02 2.483344978890476007e-01 -5.172447295044093618e-01 -5.062659842318536496e-01 -8.645266531964714840e-01 9.734046335785232484e-01 -2.278092088575730256e-01 9.158382108732988636e-01 -5.618306756616547881e-01 7.961622867586588548e-01 -8.712692924882197154e-01 -3.885359210667921892e-01 9.681244837961472394e-01 8.333092971491278256e-01 9.452739230358463418e-01 -9.603675601097588777e-01
-2.018864692051584586e-01 -9.822758582254370596e-02 -1.959045037954057766e-01 7.711052732344901572e-02 2.617556346685249169e-01 -5.326766447579095454e-01 -5.315343422424683162e-01 -8.718454894688651979e-01 9.695858890644426520e-01 -1.947359001891415531e-01 9.219462901457805559e-01 -5.833522080352370187e-01 7.869767280032995416e-01 -8.753926625290741059e-01 -3.708690753473600776e-01 9.638144033613296191e-01 8.343628125398596662e-01 9.420283363478543226e-01 -9.577659701429667161e-01
-2.245077702300710409e-01 -9.945866361905922326e-02 -2.053024429458481792e-01 9.022633555020037610e-02 2.548319328834994235e-01 -5.409637674529239604e-01 -5.336115213743451990e-01 -9.158800632516485019e-01 9.763943723014735232e-01 -2.326097653060344439e-01 9.135286229023812377e-01 -5.906697157716503943e-01 7.987828985179371566e-01 -8.655205044465575925e-01 -3.796968935983138227e-01 9.688535792473416119e-01 8.268179791602224826e-01 9.422631975858190012e-01 -9.623903836026133085e-01
-2.326115484740384765e-01 -8.084681254485970303e-02 -2.254924981202499901e-01 1.097610545491901207e-01 2.510349054562966975e-01 -5.346863041514712256e-01 -5.163213248462444893e-01 -9.253924603395418114e-01 9.727875441773871090e-01 -1.899861513485559539e-01 9.227357822795835274e-01 -5.805861791056251553e-01 7.982660703948829539e-01 -8.623800614059866643e-01 -3.895520693330842832e-01 9.665238047592922266e-01 8.246286253302929081e-01 9.408111361765081337e-01 -9.599981953242562316e-01
-2.010445901491698661e-01 -1.102452448574258032e-01 -1.891027877243706412e-01 1.019587275014189470e-01 2.453974984366451007e-01 -5.535821923650906529e-01 -5.291571668895597158e-01 -8.831931008757560875e-01 9.720787376490374054e-01 -2.291425383251075309e-01 9.214458449495243064e-01 -5.687433875551115570e-01 7.840851980378894526e-01 -8.666133372829974979e-01 -4.188612902133961868e-01 9.724698086942311637e-01 8.330725263950657933e-01 9.450867938710287852e-01 -9.612471117229886008e-01
-2.097487177523764956e-01 -9.050512115322609241e-02 -1.682928747306093320e-01 7.981583815475047639e-02 2.637711681351154747e-01 -5.355568969415748226e-01 -5.208140343561611374e-01 -9.199754677476734699e-01 9.812448386405331346e-01 -2.512535874304488992e-01 9.252313567069324618e-01 -5.753924490784901868e-01 7.961483470402319629e-01 -8.878042889597621556e-01 -3.776689368890600029e-01 9.649088231747759981e-01 8.269282424032815548e-01 9.456548946692336921e-01 -9.621931051833022552e-01
-2.113337131547331771e-01 -8.531941087401555268e-02 -2.429963598369888622e-01 1.041360392487764436e-01 2.573597761118734950e-01 -5.159977611738011394e-01 -5.150451155991868646e-01 -8.688799720677508054e-01 9.717180482957020748e-01 -1.968307188291472942e-01 9.123265152226668340e-01 -5.858312523212073630e-01 8.027642923267982455e-01 -8.821043970086041019e-01 -3.411162834844221337e-01 9.665033434422469760e-01 8.325740359231125209e-01 9.411639294917329979e-01 -9.540277615217287455e-01
-2.208058483656041571e-01 -8.622121469250412784e-02 -2.023721294646725899e-01 8.326590032541832109e-02 2.398790326699099529e-01 -5.186672539198253773e-01 -5.134283538808056546e-01 -8.831955541553956346e-01 9.744810624868334159e-01 -2.234712969561619689e-01 9.221720559410324647e-01 -5.919099475975477809e-01 8.035357461975065618e-01 -8.896477395691380075e-01 -3.636660086786878132e-01 9.624389497801190130e-01 8.282934590337562852e-01 9.389381074088275492e-01 -9.612729560839387011e-01
